date,sku_id,warehouse_id,supplier_id,region,units_sold,inventory_level,supplier_lead_time_days,reorder_point,order_quantity,unit_cost,unit_price,promotion_flag,stockout_flag,demand_forecast,year,month,day,day_of_week,is_weekend,monthly_avg_sales,sales_to_inventory_ratio,inventory_vs_reorder_gap,depletion_rate,days_until_reorder,stockout_risk,demand_std,safety_stock,lead_time_demand,calculated_reorder_point,reorder_point_diff
2024-04-06,SKU_4,WH_5,SUP_5,South,33.0,605.0,8.0,363,0.0,14.67,24.22,1,0,34.32,2024,4,6,5,1,30.026845637583893,0.054545454545364386,242.0,1.0008948545861298,241.78363856039942,0,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
2024-04-07,SKU_4,WH_5,SUP_5,South,22.0,583.0,8.0,363,0.0,14.67,24.22,0,0,19.17,2024,4,7,6,1,30.026845637583893,0.037735849056539046,220.0,1.0008948545861298,219.8033077821813,0,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
2024-04-08,SKU_4,WH_5,SUP_5,South,19.0,564.0,8.0,363,0.0,14.67,24.22,0,0,16.29,2024,4,8,0,0,30.026845637583893,0.03368794326235162,201.0,1.0008948545861298,200.82029483735653,0,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
2024-04-09,SKU_4,WH_5,SUP_5,East,28.0,536.0,8.0,363,0.0,14.67,24.22,0,0,29.07,2024,4,9,1,0,30.026845637583893,0.052238805970051795,173.0,1.0008948545861298,172.84532839235166,0,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
2024-04-10,SKU_4,WH_5,SUP_5,North,33.0,503.0,8.0,363,0.0,14.67,24.22,0,0,33.35,2024,4,10,2,0,30.026845637583893,0.06560636182889541,140.0,1.0008948545861298,139.87483222502445,0,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
2024-04-11,SKU_4,WH_5,SUP_5,West,31.0,472.0,8.0,363,0.0,14.67,24.22,0,0,26.69,2024,4,11,3,0,30.026845637583893,0.06567796610155577,109.0,1.0008948545861298,108.90254794662619,0,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
2024-04-12,SKU_4,WH_5,SUP_5,West,40.0,432.0,8.0,363,0.0,14.67,24.22,0,0,40.14,2024,4,12,4,0,30.026845637583893,0.09259259259237826,69.0,1.0008948545861298,68.93831016804776,0,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
2024-04-13,SKU_4,WH_5,SUP_5,North,32.0,400.0,8.0,363,0.0,14.67,24.22,0,0,33.07,2024,4,13,5,1,30.026845637583893,0.07999999999980001,37.0,1.0008948545861298,36.96691994518503,0,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
2024-04-14,SKU_4,WH_5,SUP_5,West,32.0,466.0,8.0,363,0.0,14.67,24.22,0,0,30.61,2024,4,14,6,1,30.026845637583893,0.06866952789684835,103.0,1.0008948545861298,102.90791227983942,0,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
2024-04-15,SKU_4,WH_5,SUP_5,North,38.0,330.0,8.0,363,0.0,14.67,24.22,0,0,42.63,2024,4,15,0,0,30.026845637583893,0.11515151515116621,-33.0,1.0008948545861298,-32.97049616732719,1,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
2024-04-16,SKU_4,WH_5,SUP_5,West,33.0,622.0,8.0,363,325.0,14.67,24.22,0,0,38.56,2024,4,16,1,0,30.026845637583893,0.053054662379335926,259.0,1.0008948545861298,258.76843961629527,0,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
2024-04-17,SKU_4,WH_5,SUP_5,South,21.0,601.0,9.0,363,0.0,14.67,24.22,0,0,18.7,2024,4,17,2,0,30.026845637583893,0.03494176372706333,238.0,1.0008948545861298,237.78721478254158,0,32.468084527441086,53.57233947027779,9.008053691275169,62.58039316155296,-300.41960683844707
2024-04-18,SKU_4,WH_5,SUP_5,West,28.0,573.0,8.0,363,0.0,14.67,24.22,0,0,27.71,2024,4,18,3,0,30.026845637583893,0.04886561954616254,210.0,1.0008948545861298,209.8122483375367,0,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
2024-04-19,SKU_4,WH_5,SUP_5,West,27.0,546.0,8.0,363,0.0,14.67,24.22,0,0,26.28,2024,4,19,4,0,30.026845637583893,0.04945054945045888,183.0,1.0008948545861298,182.83638783699624,0,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
2024-04-20,SKU_4,WH_5,SUP_5,South,20.0,512.0,8.0,363,0.0,14.67,24.22,0,0,35.24,2024,4,20,5,1,30.026845637583893,0.03906249999992371,149.0,1.0008948545861298,148.8667857252046,0,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
2024-04-21,SKU_4,WH_5,SUP_5,North,36.0,476.0,8.0,363,0.0,14.67,24.22,0,0,40.99,2024,4,21,6,1,30.026845637583893,0.07563025210068144,113.0,1.0008948545861298,112.89897172448403,0,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
2024-04-22,SKU_4,WH_5,SUP_5,South,30.0,446.0,8.0,363,0.0,14.67,24.22,0,0,31.23,2024,4,22,0,0,30.026845637583893,0.06726457399088058,83.0,1.0008948545861298,82.92579339055021,0,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
2024-04-23,SKU_4,WH_5,SUP_5,North,34.0,412.0,9.0,363,0.0,14.67,24.22,0,0,25.99,2024,4,23,1,0,30.026845637583893,0.0825242718444599,49.0,1.0008948545861298,48.95619127875856,0,32.468084527441086,53.57233947027779,9.008053691275169,62.58039316155296,-300.41960683844707
2024-04-24,SKU_4,WH_5,SUP_5,East,20.0,377.0,8.0,363,0.0,14.67,24.22,0,0,34.23,2024,4,24,2,0,30.026845637583893,0.05305039787784337,14.0,1.0008948545861298,13.987483222502446,0,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
2024-04-25,SKU_4,WH_5,SUP_5,West,20.0,346.0,8.0,363,0.0,14.67,24.22,0,0,30.01,2024,4,25,3,0,30.026845637583893,0.057803468207925424,-17.0,1.0008948545861298,-16.984801055895826,1,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
2024-04-26,SKU_4,WH_5,SUP_5,North,29.0,625.0,8.0,363,308.0,14.67,24.22,0,0,32.08,2024,4,26,4,0,30.026845637583893,0.04639999999992576,262.0,1.0008948545861298,261.76575744968864,0,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
2024-04-27,SKU_4,WH_5,SUP_5,North,36.0,589.0,8.0,363,0.0,14.67,24.22,0,0,38.25,2024,4,27,5,1,30.026845637583893,0.061120543293614396,226.0,1.0008948545861298,225.79794344896806,0,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
2024-04-28,SKU_4,WH_5,SUP_5,North,28.0,561.0,8.0,363,0.0,14.67,24.22,0,0,27.77,2024,4,28,6,1,30.026845637583893,0.049910873440196235,198.0,1.0008948545861298,197.82297700396316,0,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
2024-04-29,SKU_4,WH_5,SUP_5,North,30.0,531.0,8.0,363,0.0,14.67,24.22,0,0,32.46,2024,4,29,0,0,30.026845637583893,0.056497175141136544,168.0,1.0008948545861298,167.84979867002934,0,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
2024-04-30,SKU_4,WH_5,SUP_5,North,40.0,491.0,8.0,363,0.0,14.67,24.22,1,0,42.41,2024,4,30,1,0,30.026845637583893,0.08146639511185037,128.0,1.0008948545861298,127.88556089145094,0,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
2024-05-01,SKU_4,WH_5,SUP_5,North,25.0,466.0,8.0,363,0.0,14.67,24.22,0,0,28.28,2024,5,1,2,0,30.790849673202615,0.053648068669412775,103.0,1.0263616557734205,100.35448939489977,0,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-05-02,SKU_4,WH_5,SUP_5,East,24.0,442.0,8.0,363,0.0,14.67,24.22,0,0,17.24,2024,5,2,3,0,30.790849673202615,0.05429864253381381,79.0,1.0263616557734205,76.97091905045711,0,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-05-03,SKU_4,WH_5,SUP_5,East,22.0,420.0,8.0,363,0.0,14.67,24.22,0,0,19.45,2024,5,3,4,0,30.790849673202615,0.05238095238082766,57.0,1.0263616557734205,55.53597956805133,0,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-05-04,SKU_4,WH_5,SUP_5,North,31.0,389.0,8.0,363,0.0,14.67,24.22,0,0,33.29,2024,5,4,5,1,30.790849673202615,0.07969151670930671,26.0,1.0263616557734205,25.332201206479553,0,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-05-06,SKU_4,WH_5,SUP_5,West,30.0,760.0,8.0,363,437.0,14.67,24.22,0,0,35.15,2024,5,6,0,0,30.790849673202615,0.039473684210474376,397.0,1.0263616557734205,386.8032261143224,0,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-05-07,SKU_4,WH_5,SUP_5,North,21.0,739.0,8.0,363,0.0,14.67,24.22,0,0,21.22,2024,5,7,1,0,30.790849673202615,0.02841677943162596,376.0,1.0263616557734205,366.3426020629351,0,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-05-08,SKU_4,WH_5,SUP_5,East,22.0,717.0,8.0,363,0.0,14.67,24.22,0,0,20.4,2024,5,8,2,0,30.790849673202615,0.03068340306829751,354.0,1.0263616557734205,344.9076625805293,0,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-05-09,SKU_4,WH_5,SUP_5,North,36.0,681.0,8.0,363,0.0,14.67,24.22,0,0,41.99,2024,5,9,3,0,30.790849673202615,0.052863436123270394,318.0,1.0263616557734205,309.8323070638653,0,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-05-10,SKU_4,WH_5,SUP_5,East,22.0,659.0,8.0,363,0.0,14.67,24.22,0,0,24.19,2024,5,10,4,0,30.790849673202615,0.033383915022711104,296.0,1.0263616557734205,288.39736758145955,0,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-05-11,SKU_4,WH_5,SUP_5,South,24.0,635.0,8.0,363,0.0,14.67,24.22,0,0,24.35,2024,5,11,5,1,30.790849673202615,0.03779527559049166,272.0,1.0263616557734205,265.0137972370169,0,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-05-12,SKU_4,WH_5,SUP_5,North,33.0,602.0,8.0,363,0.0,14.67,24.22,0,0,32.47,2024,5,12,6,1,30.790849673202615,0.054817275747417245,239.0,1.0263616557734205,232.8613880134082,0,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-05-13,SKU_4,WH_5,SUP_5,East,32.0,570.0,8.0,363,0.0,14.67,24.22,0,0,35.2,2024,5,13,0,0,30.790849673202615,0.05614035087709449,207.0,1.0263616557734205,201.683294220818,0,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-05-14,SKU_4,WH_5,SUP_5,South,30.0,540.0,8.0,363,0.0,14.67,24.22,0,0,30.52,2024,5,14,1,0,30.790849673202615,0.055555555555452676,177.0,1.0263616557734205,172.45383129026465,0,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-05-15,SKU_4,WH_5,SUP_5,West,36.0,504.0,8.0,363,0.0,14.67,24.22,1,0,35.74,2024,5,15,2,0,30.790849673202615,0.0714285714284297,141.0,1.0263616557734205,137.37847577360066,0,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-05-16,SKU_4,WH_5,SUP_5,East,33.0,471.0,8.0,363,0.0,14.67,24.22,0,0,38.44,2024,5,16,3,0,30.790849673202615,0.07006369426736717,108.0,1.0263616557734205,105.226066549992,0,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-05-17,SKU_4,WH_5,SUP_5,South,20.0,436.0,8.0,363,0.0,14.67,24.22,0,0,39.55,2024,5,17,4,0,30.790849673202615,0.04587155963292231,73.0,1.0263616557734205,71.12502646434645,0,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-05-18,SKU_4,WH_5,SUP_5,North,29.0,407.0,8.0,363,0.0,14.67,24.22,0,0,23.29,2024,5,18,5,1,30.790849673202615,0.07125307125289619,44.0,1.0263616557734205,42.869878964811555,0,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-05-19,SKU_4,WH_5,SUP_5,East,29.0,378.0,8.0,363,0.0,14.67,24.22,0,0,30.65,2024,5,19,6,1,30.790849673202615,0.07671957671937377,15.0,1.0263616557734205,14.614731465276666,0,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-05-20,SKU_4,WH_5,SUP_5,South,21.0,357.0,8.0,363,0.0,14.67,24.22,0,0,20.63,2024,5,20,0,0,30.790849673202615,0.058823529411599934,-6.0,1.0263616557734205,-5.845892586110667,1,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-05-21,SKU_4,WH_5,SUP_5,East,28.0,773.0,9.0,363,444.0,14.67,24.22,0,0,25.93,2024,5,21,1,0,30.790849673202615,0.036222509702411095,410.0,1.0263616557734205,399.4693267175622,0,32.468084527441086,53.57233947027779,9.237254901960785,62.80959437223858,-300.19040562776144
2024-05-22,SKU_4,WH_5,SUP_5,North,24.0,749.0,8.0,363,0.0,14.67,24.22,0,0,24.66,2024,5,22,2,0,30.790849673202615,0.032042723631465896,386.0,1.0263616557734205,376.0857563731195,0,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-05-23,SKU_4,WH_5,SUP_5,North,26.0,723.0,8.0,363,0.0,14.67,24.22,0,0,27.56,2024,5,23,3,0,30.790849673202615,0.035961272475745557,360.0,1.0263616557734205,350.75355516663996,0,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-05-24,SKU_4,WH_5,SUP_5,South,35.0,688.0,8.0,363,0.0,14.67,24.22,0,0,35.85,2024,5,24,4,0,30.790849673202615,0.05087209302318187,325.0,1.0263616557734205,316.6525150809944,0,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-05-25,SKU_4,WH_5,SUP_5,South,23.0,665.0,8.0,363,0.0,14.67,24.22,0,0,19.9,2024,5,25,5,1,30.790849673202615,0.034586466165361526,302.0,1.0263616557734205,294.2432601675702,0,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-05-26,SKU_4,WH_5,SUP_5,North,46.0,619.0,9.0,363,0.0,14.67,24.22,1,0,20.15,2024,5,26,6,1,30.790849673202615,0.07431340872362793,256.0,1.0263616557734205,249.42475034072177,0,32.468084527441086,53.57233947027779,9.237254901960785,62.80959437223858,-300.19040562776144
2024-05-27,SKU_4,WH_5,SUP_5,West,39.0,580.0,8.0,363,0.0,14.67,24.22,1,0,38.43,2024,5,27,0,0,30.790849673202615,0.0672413793102289,217.0,1.0263616557734205,211.42644853100242,0,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-05-28,SKU_4,WH_5,SUP_5,West,29.0,551.0,8.0,363,0.0,14.67,24.22,0,0,26.37,2024,5,28,1,0,30.790849673202615,0.052631578947272904,188.0,1.0263616557734205,183.17130103146755,0,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-05-29,SKU_4,WH_5,SUP_5,??UNKNOWN??,20.0,531.0,8.0,363,0.0,14.67,24.22,0,0,15.14,2024,5,29,2,0,30.790849673202615,0.03766478342742436,168.0,1.0263616557734205,163.68499241109865,0,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-05-30,SKU_4,WH_5,SUP_5,East,429.0,3486.0,8.0,363,0.0,14.67,24.22,0,0,135.8074509061869,2024,5,30,3,0,30.790849673202615,0.12306368330461186,3123.0,1.0263616557734205,3042.787091070602,0,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-05-31,SKU_4,WH_5,SUP_5,West,31.0,467.0,8.0,363,0.0,14.67,24.22,0,0,31.53,2024,5,31,4,0,30.790849673202615,0.06638115631677434,104.0,1.0263616557734205,101.32880482591821,0,32.468084527441086,53.57233947027779,8.210893246187364,61.78323271646515,-301.21676728353486
2024-06-01,SKU_4,WH_5,SUP_5,North,17.0,450.0,8.0,363,0.0,14.67,24.22,0,0,17.64,2024,6,1,5,1,23.426666666666666,0.03777777777769383,87.0,0.7808888888888889,111.41149672699154,0,32.468084527441086,53.57233947027779,6.247111111111111,59.8194505813889,-303.1805494186111
2024-06-02,SKU_4,WH_5,SUP_5,South,26.0,424.0,8.0,363,0.0,14.67,24.22,0,0,26.09,2024,6,2,6,1,23.426666666666666,0.06132075471683651,61.0,0.7808888888888889,78.1161069005343,0,32.468084527441086,53.57233947027779,6.247111111111111,59.8194505813889,-303.1805494186111
2024-06-03,SKU_4,WH_5,SUP_5,North,21.0,403.0,8.0,363,0.0,14.67,24.22,0,0,17.64,2024,6,3,0,0,23.426666666666666,0.052109181141309906,40.0,0.7808888888888889,51.22367665608807,0,32.468084527441086,53.57233947027779,6.247111111111111,59.8194505813889,-303.1805494186111
2024-06-04,SKU_4,WH_5,SUP_5,South,29.0,374.0,9.0,363,0.0,14.67,24.22,0,0,23.3,2024,6,4,1,0,23.426666666666666,0.07754010695166433,11.0,0.7808888888888889,14.086511080424218,0,32.468084527441086,53.57233947027779,7.028,60.60033947027779,-302.3996605297222
2024-06-05,SKU_4,WH_5,SUP_5,North,21.0,353.0,9.0,363,0.0,14.67,24.22,0,0,21.19,2024,6,5,2,0,23.426666666666666,0.05949008498566717,-10.0,0.7808888888888889,-12.805919164022017,1,32.468084527441086,53.57233947027779,7.028,60.60033947027779,-302.3996605297222
2024-06-06,SKU_4,WH_5,SUP_5,North,25.0,555.0,8.0,363,227.0,14.67,24.22,0,0,29.84,2024,6,6,3,0,23.426666666666666,0.045045045044963886,192.0,0.7808888888888889,245.87364794922271,0,32.468084527441086,53.57233947027779,6.247111111111111,59.8194505813889,-303.1805494186111
2024-06-07,SKU_4,WH_5,SUP_5,East,19.0,536.0,8.0,363,0.0,14.67,24.22,0,0,17.73,2024,6,7,4,0,23.426666666666666,0.035447761193963714,173.0,0.7808888888888889,221.5424015375809,0,32.468084527441086,53.57233947027779,6.247111111111111,59.8194505813889,-303.1805494186111
2024-06-08,SKU_4,WH_5,SUP_5,??UNKNOWN??,24.0,512.0,9.0,363,0.0,14.67,24.22,0,0,26.1,2024,6,8,5,1,23.426666666666666,0.04687499999990845,149.0,0.7808888888888889,190.80819554392806,0,32.468084527441086,53.57233947027779,7.028,60.60033947027779,-302.3996605297222
2024-06-09,SKU_4,WH_5,SUP_5,South,25.0,487.0,8.0,363,0.0,14.67,24.22,0,0,23.94,2024,6,9,6,1,23.426666666666666,0.05133470225862149,124.0,0.7808888888888889,158.793397633873,0,32.468084527441086,53.57233947027779,6.247111111111111,59.8194505813889,-303.1805494186111
2024-06-10,SKU_4,WH_5,SUP_5,East,20.0,472.0,8.0,363,0.0,14.67,24.22,0,0,18.72,2024,6,10,0,0,23.426666666666666,0.04237288135584243,109.0,0.7808888888888889,139.58451888783998,0,32.468084527441086,53.57233947027779,6.247111111111111,59.8194505813889,-303.1805494186111
2024-06-11,SKU_4,WH_5,SUP_5,East,24.0,448.0,8.0,363,0.0,14.67,24.22,0,0,25.15,2024,6,11,1,0,23.426666666666666,0.05357142857130899,85.0,0.7808888888888889,108.85031289418714,0,32.468084527441086,53.57233947027779,6.247111111111111,59.8194505813889,-303.1805494186111
2024-06-12,SKU_4,WH_5,SUP_5,West,28.0,420.0,8.0,363,0.0,14.67,24.22,0,0,28.43,2024,6,12,2,0,23.426666666666666,0.06666666666650793,57.0,0.7808888888888889,72.9937392349255,0,32.468084527441086,53.57233947027779,6.247111111111111,59.8194505813889,-303.1805494186111
2024-06-13,SKU_4,WH_5,SUP_5,South,27.0,393.0,8.0,363,0.0,14.67,24.22,0,0,26.29,2024,6,13,3,0,23.426666666666666,0.06870229007616106,30.0,0.7808888888888889,38.41775749206605,0,32.468084527441086,53.57233947027779,6.247111111111111,59.8194505813889,-303.1805494186111
2024-06-14,SKU_4,WH_5,SUP_5,North,20.0,367.0,8.0,363,0.0,14.67,24.22,0,0,25.63,2024,6,14,4,0,23.426666666666666,0.054495912806391024,4.0,0.7808888888888889,5.122367665608807,0,32.468084527441086,53.57233947027779,6.247111111111111,59.8194505813889,-303.1805494186111
2024-06-15,SKU_4,WH_5,SUP_5,West,18.0,349.0,8.0,363,0.0,14.67,24.22,0,0,14.7,2024,6,15,5,1,23.426666666666666,0.05157593123194391,-14.0,0.7808888888888889,-17.928286829630824,1,32.468084527441086,53.57233947027779,6.247111111111111,59.8194505813889,-303.1805494186111
2024-06-16,SKU_4,WH_5,SUP_5,West,29.0,732.0,8.0,363,412.0,14.67,24.22,0,0,28.81,2024,6,16,6,1,23.426666666666666,0.03961748633874369,369.0,0.7808888888888889,472.5384171524124,0,32.468084527441086,53.57233947027779,6.247111111111111,59.8194505813889,-303.1805494186111
2024-06-17,SKU_4,WH_5,SUP_5,North,22.0,710.0,8.0,363,0.0,14.67,24.22,0,0,25.33,2024,6,17,0,0,23.426666666666666,0.030985915492914105,347.0,0.7808888888888889,444.36539499156396,0,32.468084527441086,53.57233947027779,6.247111111111111,59.8194505813889,-303.1805494186111
2024-06-18,SKU_4,WH_5,SUP_5,East,21.0,689.0,8.0,363,0.0,14.67,24.22,0,0,19.35,2024,6,18,1,0,23.426666666666666,0.03047895500721266,326.0,0.7808888888888889,417.47296474711777,0,32.468084527441086,53.57233947027779,6.247111111111111,59.8194505813889,-303.1805494186111
2024-06-19,SKU_4,WH_5,SUP_5,West,16.0,673.0,8.0,363,0.0,14.67,24.22,0,0,17.44,2024,6,19,2,0,23.426666666666666,0.02377414561660658,310.0,0.7808888888888889,396.98349408468255,0,32.468084527441086,53.57233947027779,6.247111111111111,59.8194505813889,-303.1805494186111
2024-06-20,SKU_4,WH_5,SUP_5,East,22.0,651.0,8.0,363,0.0,14.67,24.22,0,0,26.06,2024,6,20,3,0,23.426666666666666,0.03379416282636898,288.0,0.7808888888888889,368.8104719238341,0,32.468084527441086,53.57233947027779,6.247111111111111,59.8194505813889,-303.1805494186111
2024-06-21,SKU_4,WH_5,SUP_5,??UNKNOWN??,23.0,628.0,9.0,363,0.0,14.67,24.22,0,0,20.87,2024,6,21,4,0,23.426666666666666,0.036624203821597735,265.0,0.7808888888888889,339.35685784658347,0,32.468084527441086,53.57233947027779,7.028,60.60033947027779,-302.3996605297222
2024-06-22,SKU_4,WH_5,SUP_5,West,20.0,608.0,8.0,363,0.0,14.67,24.22,0,0,13.96,2024,6,22,5,1,23.426666666666666,0.03289473684205116,245.0,0.7808888888888889,313.74501951853944,0,32.468084527441086,53.57233947027779,6.247111111111111,59.8194505813889,-303.1805494186111
2024-06-23,SKU_4,WH_5,SUP_5,North,20.0,588.0,8.0,363,0.0,14.67,24.22,0,0,20.62,2024,6,23,6,1,23.426666666666666,0.034013605442119024,225.0,0.7808888888888889,288.1331811904954,0,32.468084527441086,53.57233947027779,6.247111111111111,59.8194505813889,-303.1805494186111
